reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
48f5e9dd-fdc2-4ce6-9a66-5f922a04d2c5,Game Mobile TM,https://play-lh.googleusercontent.com/a/ACg8ocIulbqPmjynQJA-sMAH5ELXRY2tbifs3MwsCFgSWteA=mo,sangat keren dari dulu good lah,5,0,24.8.1,2023-12-12 17:12:48,,,24.8.1
b46844cd-adeb-4c09-aadb-6e233fed5814,Flora & Rayhan Nugraha,https://play-lh.googleusercontent.com/a-/ALV-UjXi-a6hIRTOtRbrjrnaoO2wW-ycJ7yHQii0onG_SJXlxrI,"Gamenya mantap, keren.. mudah dimainkan. Bonus token nya tambahin lagi lah..mantap surantapsss",5,0,24.8.1,2023-12-12 17:09:18,,,24.8.1
1a240ff9-d94a-4d48-b21d-9aacde195ec3,Laras Febrianto,https://play-lh.googleusercontent.com/a/ACg8ocLHYZ7n3Rifg6cKn8I-2qSmYNP-UG50XEcvrlOzg4zx=mo,Lumayan gamemya buat isi jam luang,5,0,,2023-12-12 16:59:51,,,
51239960-0ed6-44e5-87da-bb7a7b88d4f4,Gabriel Simon,https://play-lh.googleusercontent.com/a-/ALV-UjV4ZCdrODXS95Y6DWQ7ablw0xtz-lZuI17L91DoZNj92g,top josgandos,5,0,24.8.1,2023-12-12 16:48:44,,,24.8.1
0896a21c-46b1-4d50-a548-989a967c08d8,ezenali 16,https://play-lh.googleusercontent.com/a-/ALV-UjXFy6pSmKU6oxZaRyxfe41TW6_KiVDnK0rChHVlougIgGU,hrsnya ad komentarornya biar seru dan mantap,5,0,24.8,2023-12-12 16:41:24,,,24.8
8cf3a3f2-b9ad-4efd-8438-a62afdf812f0,Kuk Geruk,https://play-lh.googleusercontent.com/a-/ALV-UjXc2sT84kyy6S6CF6eVdjGEQd9I0NQDpKRV304hzp6qB8Y,"Tolong tambahkan fitur kostum ke 3, jangan hanya 2. Itu akan lebih baik",5,0,24.8,2023-12-12 16:39:39,,,24.8
38011e60-e7da-4174-b6d6-959f74b47598,Wadah Kawaki,https://play-lh.googleusercontent.com/a/ACg8ocLVuelclmsUiTG6g3vpHudzrs8JWXmIao5BnSFvt4Ix=mo,Op,5,0,,2023-12-12 16:32:27,,,
9b619ff2-991b-4dfd-bb94-5e73d0a75257,Eko Yanuarto,https://play-lh.googleusercontent.com/a-/ALV-UjX9QLPr7Qeob66duzblFaLcScuWk0PjC1A0r9xQxfAduV4,Buktikan strategimu,5,0,,2023-12-12 16:19:09,,,
cd72d0f9-d12e-42b0-af39-8551d10a0f29,Fajri Faiqul15,https://play-lh.googleusercontent.com/a/ACg8ocIOTSImRFv92_Hkxg8xZfKmdz77KU9NkbgKURPFaZI7=mo,Coba kalau juara di adakan pemberian trofinya pasti lebih seru dan tambah semangat liat pemain ngangkat trofi,5,0,24.8.1,2023-12-12 16:13:57,,,24.8.1
8998a973-0b3c-4cab-97d6-80948ac5d51e,Sunan Bagaston,https://play-lh.googleusercontent.com/a-/ALV-UjWQUA5fQh5GqOCSlkqFH-fZMF2JaAQALQp1LwMTjG_SJA,mantap top eleven,5,0,24.8.1,2023-12-12 16:10:32,,,24.8.1
e3ca433e-b393-4656-afb5-9d3ef68a1c6e,Syamsuddin Haris,https://play-lh.googleusercontent.com/a/ACg8ocK0SDj-xlF3SEZJndytHT3DqZu-sv3K1GQIpI8tc_X0=mo,Sangat baik,5,0,24.8.1,2023-12-12 16:06:26,,,24.8.1
b986455c-59e1-4d6f-a4ea-a90d475787f4,Hardi Rukmana,https://play-lh.googleusercontent.com/a/ACg8ocI-ManJU2IofU12VrG1UmSi1pcvaYx76XGvfNa1EUFW=mo,Seruu serru!,5,0,24.8.1,2023-12-12 16:01:18,,,24.8.1
396c3b79-a80a-4560-9fe2-468dd866ffd9,yosri dalfi,https://play-lh.googleusercontent.com/a/ACg8ocLv7WqDLaO1oja9rDwPfXC0UyxdvCjVsK2SzV2LDK_j=mo,Sangat menikmati mengelola sebuah klub,5,0,,2023-12-12 16:01:17,,,
e286530b-92cc-41e2-a6d8-709bd59f928d,endro panuriyanto,https://play-lh.googleusercontent.com/a/ACg8ocKZuWyvtczhnJ6jEtfduSJrxuSTlp6eTwoclPq5s6xl=mo,"Sangat buruk, tidak bisa melihat iklan",1,0,24.9.1,2023-12-12 16:00:51,,,24.9.1
62200845-228c-490e-b7a7-43be2165f2bd,THE RAHADI'S FAMILY,https://play-lh.googleusercontent.com/a-/ALV-UjVoxa1AozAq5_xw4CrqPouRzEfNHo78L4Cb-CiVBaWz3V0,Tambah motivasi lagi,5,0,24.8.1,2023-12-12 15:55:03,,,24.8.1
1193bcdc-c170-4aa6-a487-28f21b3c5e5b,pribadi budi setiawan,https://play-lh.googleusercontent.com/a/ACg8ocJsYWjp0HjFcyYcMUwI8BPy-dlEPNQ4UGXkGlOJLkbI=mo,Seruu,5,0,24.9.1,2023-12-12 15:41:53,,,24.9.1
bdf3bbd0-5994-4233-8a77-66956cb1eb67,Kios padaelo Padaelo,https://play-lh.googleusercontent.com/a/ACg8ocJ3oKs0nAvZ5iHkS8jloYBhuNEge6RDbQRMrkXsTImE=mo,Game sudah bagus tapi aku ada saran bikin arena rank biar kita GK bosan nunggu pertandingan cup nya,5,0,24.9.1,2023-12-12 15:28:20,,,24.9.1
c86992ea-cc0c-40d1-a756-0aa9de2d6864,Ary B.S,https://play-lh.googleusercontent.com/a/ACg8ocKttfi2B9Ay4sonI4CzmINNnsJh3TvL3LXx3XDB0rzM=mo,"Udah 10 thn main game ini Makin bagus, Ok lah 🌟🌟🌟 Makin menarik",5,0,,2023-12-12 15:26:52,"Hi Manager! Thanks for bringing this to our attention. We're big fans of football, and your feedback is valuable so we can make Top Eleven one of the best football management games out there.",2023-04-14 15:17:34,
a64a26d2-c71e-477a-ac5f-5b10590e902a,Adi Kissandi,https://play-lh.googleusercontent.com/a-/ALV-UjVDLR_4BKm6XBsMRE3xl1ARxF6P_X6F_mr9pr91JOQ_yso,"Ya mainan jaman facebook dulu hihi, nostalgia",5,0,24.8.1,2023-12-12 14:53:24,,,24.8.1
7f69af12-b778-4c1a-aea9-ee12f1e3c7ee,Shandy CR,https://play-lh.googleusercontent.com/a-/ALV-UjUM-btor8a_Nh68D5VGeirZAvrzaP-fm2EakXdTVXq_eb4,Susah dapatin T,3,0,24.9.1,2023-12-12 14:52:35,,,24.9.1
e0899944-927b-4569-a42e-ffc7462c2b1d,Kolimjr Gaming,https://play-lh.googleusercontent.com/a-/ALV-UjVntsJxY1idVgMcegRG4337yc5ox0bnL7Nq71MZKle4eQ,Keren game nya,5,0,24.8.1,2023-12-12 14:51:52,,,24.8.1
1f9c1200-f5fc-4ded-a575-a5a03128d297,Dito Tio,https://play-lh.googleusercontent.com/a/ACg8ocLGFma8UTYJ3mvr2_aApLlAg0CVZFFNyZX8_bGMUu8H=mo,Luar biasa,5,0,,2023-12-12 14:43:35,,,
f9dbcbc9-9c15-4695-aa31-f11b6d79eeed,bayu kiswanto,https://play-lh.googleusercontent.com/a-/ALV-UjXKGNMCpPZyhqSY3RcBovV7HG0OQCVDjOYA3aVRJw6Pzw,"Tolong mudahkan lagi mencari token dan menambah bintang pemain,dan harus ada event2 yg mudah",5,0,24.8.1,2023-12-12 14:32:51,,,24.8.1
f4fd34e4-88a0-44ad-93ec-b274bd042ac4,Mantri Sengklek,https://play-lh.googleusercontent.com/a-/ALV-UjXdVYlXGoYoKY1rPTBDEZouKPG7vtrR5c5xe9ShS5E1s-Y,Mantap,5,0,24.8,2023-12-12 14:31:05,,,24.8
ef48b2e9-c716-4434-9ca1-33273dc59ceb,Habsy Rasya firnanda,https://play-lh.googleusercontent.com/a/ACg8ocI9WEN7-U77ii_q-VUMPiu_cqqQ5ts_YLL6RxbqiELX=mo,Game ini sangat bagus sekali,5,0,,2023-12-12 14:30:00,,,
9a43e98b-dde3-4379-85b7-d993f6141087,Muhammad Iqbal,https://play-lh.googleusercontent.com/a-/ALV-UjVa4EnAjmGfSKJ2QVihzs2VO0DmWEpeerBj6aGLQjh3unI,Keren banget,5,0,24.8,2023-12-12 14:20:53,,,24.8
19fcaca5-4d30-411b-970e-f8ccaeba9938,Pandi Achmad,https://play-lh.googleusercontent.com/a-/ALV-UjXfkjwdeunhdU1wr4JFi1Wql7ijt8aGrLwxbzrRYoxC4Q,"Gamenya bagus banget, saya sangat senang mainnya, selalu perbaiki lagi. Suka banget karena grafik keren. Mantaaaaap",5,0,24.8.1,2023-12-12 14:11:21,,,24.8.1
a16791be-3e09-412d-b9fd-ef906768af7c,Meriyan Hadi,https://play-lh.googleusercontent.com/a-/ALV-UjXpGHu87oyCTkutt6yVziyieUlbUFsuukrNb3FLHG-v9Q,tambahkan tayangan ulang saat cetak gol🙏🙏🙏,5,0,24.7,2023-12-12 14:08:07,,,24.7
02e8764b-8c10-4b45-bc9b-550248a17a47,Uchiha Aola,https://play-lh.googleusercontent.com/a/ACg8ocLXJ2cZBjMU0m0xFTIpTLL2v-ZIxlfFoeuOEDZccSbx=mo,Ga jelas,1,0,24.8,2023-12-12 14:07:12,,,24.8
12854ac4-1737-478e-9e15-9299e191d41a,Sulis Tyo,https://play-lh.googleusercontent.com/a/ACg8ocJOatT9BIeKmK9KGHxJQQntGUJqEhMWiYSkRsfJ5vF3=mo,Best games,5,0,24.8.1,2023-12-12 14:05:07,,,24.8.1
3ed5f2e7-6b15-44df-9801-45fc1a343676,PLAYMAKER 21,https://play-lh.googleusercontent.com/a-/ALV-UjWPzCzdvx3fsTiJ_6UBmWHZc9OYAeEctfHJsjzlAjrxrjo,Seru,5,0,24.8,2023-12-12 13:59:59,,,24.8
d7159f6c-f4b5-4055-a27a-005dd45cbd01,Rachmat Ramdani,https://play-lh.googleusercontent.com/a/ACg8ocLWKV3d1-v2zcZe1tmJTGobdNpAM2ejh5h0CQfBfu_4=mo,Iklan gratisan kurang banyak,4,0,24.8.1,2023-12-12 13:59:29,,,24.8.1
b0003e75-30a6-4496-8e60-aae325e070c4,B yo,https://play-lh.googleusercontent.com/a/ACg8ocLNbWjHwogbKJjpgJdRoYEkI54OSebB9XCOxdkHG5l6=mo,B ajah,1,0,24.9.1,2023-12-12 13:54:27,,,24.9.1
ee9af280-ba85-4530-b78e-bedeec16357a,Idris Efendi,https://play-lh.googleusercontent.com/a/ACg8ocKAhakq4u3HTkeHjK24IHVTfUElOyxDI1pWrtArIG-G=mo,Mantap,5,0,24.8.1,2023-12-12 13:48:57,,,24.8.1
c38945b6-7540-43a6-a7a1-0527f2ca20da,andry eko,https://play-lh.googleusercontent.com/a-/ALV-UjW2B5PPvbDHZjCLnugWJm5d4BkiblembXfZULNUvmYAkzhm,Bagus,5,1,24.8,2023-12-12 13:44:28,,,24.8
e3adaa15-850c-41fb-9ddb-2b50e5e98fdb,Gepenk Suromenggolo,https://play-lh.googleusercontent.com/a/ACg8ocJNNEImt9X_F2jaw5QEg2siSu8u8rSbsZ8iVhXiwqLT=mo,lag,4,0,,2023-12-12 13:40:23,,,
4ec3bc38-115a-42d5-ab5a-0dfe0c46333b,fiddoh mala,https://play-lh.googleusercontent.com/a-/ALV-UjUJDWYjZUR1S4SFBTbkixR2uFqVro7rf3TN3rl3LtZtfUme,Bagus gamenya coy joss boooosquuuuuuu,5,0,,2023-12-12 13:36:48,,,
ae2fb54a-c41e-4096-b3be-d7ea18b09f0b,Andi Yoga,https://play-lh.googleusercontent.com/a/ACg8ocIOP_vN5KWs5CKTGm0rhKxqgHNC34vWTPZ5SBmFN1fi=mo,"Seruuuuu,,,,",5,0,24.8,2023-12-12 13:35:14,,,24.8
5d126480-6f55-489f-a7fd-0eef776ba132,Alvin FX,https://play-lh.googleusercontent.com/a/ACg8ocLYV5BiFLFgQPhDUyExiMsGFed74u9oXP_h0dZDORZb=mo,"Game nya sangat bagus, keren deh pokoknya",5,0,24.9.1,2023-12-12 13:28:59,,,24.9.1
177fe3fa-6eca-4aa4-8bd4-ee2cea4c222b,Wawan Grabbike,https://play-lh.googleusercontent.com/a/ACg8ocJls2WLUY3zqaA2LzEbBWDCxTUwNtOeHMwTzMTzDRie=mo,Bagus buat hiburan,5,0,24.8,2023-12-12 13:18:54,,,24.8
7e48adb9-7f27-40a7-a2ba-9c7f0177d39b,Wonbe Aquarium,https://play-lh.googleusercontent.com/a/ACg8ocLoaseQ6t2vJ1kABL3q6Ps3yuOSpfDkpNVZDvYSDRAS=mo,Saya suka cba klo ad replay gol lbih keren,5,1,24.8.1,2023-12-12 13:12:03,"Thank you for your review, Manager! We are really passionate about Top Eleven and football in general. That's why we honestly appreciate every feedback from our players, as we are always trying hard to make Top Eleven better than before. Thanks for that, and see you on the pitch!",2023-02-09 08:56:50,24.8.1
b51b62c4-cc97-467d-9613-bef5d736a597,ari nugroho,https://play-lh.googleusercontent.com/a-/ALV-UjXCx4iPUHT_fL8ULxz1cFxGc5DFxiQaYkOG1s9gpjkFrAw,Video iklan gak bisa digunakan,2,0,24.8.1,2023-12-12 13:05:59,"Hai Manajer! Terima kasih atas ulasanmu! Jumlah video yang tersedia memang seharusnya bervariasi setiap hari, jadi terus periksa game ini. Kamu selalu dapat mencoba alternatif lain untuk mendapatkan sumber daya gratis melalui game.",2023-12-13 15:23:21,24.8.1
0b7a05fe-efd7-4298-b6ef-7b8de158877a,Rudi Abidin,https://play-lh.googleusercontent.com/a/ACg8ocI4yJXhkdtJ7Y_O5-dQuDmiTGxXYnat5-xIq6p5Rno0=mo,Game terlalu Pay To Win. Masa lawan bintang 7 semua pemain masih bintang 4. Kalau mau menang game ini harus tebel duit.,1,0,24.8,2023-12-12 12:45:03,,,24.8
1b6f0304-f69d-4cfe-b7cd-3cbe06160fe3,Jo Nerrr,https://play-lh.googleusercontent.com/a-/ALV-UjUWOoGZf8aAFarWbmvo1kqBJa6bQ4js1q-RpupLvwS9YUY,Uenakkk puollllll,5,0,24.8.1,2023-12-12 12:44:22,,,24.8.1
42f4276a-dcc7-480a-8f92-f8b3ec5f4ebd,Donir keren,https://play-lh.googleusercontent.com/a/ACg8ocKNjAgCIoh-sYXJxxx3jnND_gb7bAGzMBrHR55UZ35u=mo,"Minimal punya lisensi club eropa bos, pemain sama di real life bos biar seru",4,0,24.8.1,2023-12-12 12:42:03,,,24.8.1
ce7d27a5-b8fe-47a8-9685-1acad3eaeb21,Ahmad Hamzah,https://play-lh.googleusercontent.com/a-/ALV-UjUN86_tXDOLbc5Q9DH3107PYs7jKg5DH3M4rqSeia_h3nU,🙏,4,0,24.8.1,2023-12-12 12:26:24,,,24.8.1
9ce20f4a-c452-462a-93e6-e714f5ce6726,Birgitta Birgitta metha,https://play-lh.googleusercontent.com/a-/ALV-UjX2SH-oGC04kKBKSXdILjkTuV8d9gia2bjcs7PokmotE3U,Game nya bagus sekali dan keren,5,0,24.8.1,2023-12-12 12:25:48,,,24.8.1
ca266eda-f207-429c-8570-3ca777e41496,Joni Wang,https://play-lh.googleusercontent.com/a/ACg8ocIGP3ZM8I5GFwRYqIUon-Js9hkbJhA_L17rWu9CkvcR=mo,Kenapa tidak bisa login pakai Facebook y???,1,0,24.8.1,2023-12-12 12:18:12,,,24.8.1
08a62f71-7b46-4bb3-a621-ea7535639ac5,RIZKY Ahmad,https://play-lh.googleusercontent.com/a/ACg8ocKgvkNjXNcVcRqtQVFjZh2qRWkh_5NKZexYjJxnQncm=mo,Lumayan,5,0,,2023-12-12 12:16:31,,,
146f9b94-c9ac-4850-b180-ee0a549e100b,Serigala Terakhir,https://play-lh.googleusercontent.com/a/ACg8ocIu88vXISCJk9AmmIi8uWtkTXodbfupTM1oK2qstuND=mo,"Jgn beli paket apapun, percuma ttp akan kalah mskipun lawan kalian lbh lemah.",1,0,24.9.1,2023-12-12 12:13:09,,,24.9.1
4a716a73-052c-4408-a072-7523306382e6,Sri Krisna,https://play-lh.googleusercontent.com/a/ACg8ocLlJOMc0r9bHPdqIuIe00XBkKod1UuYXZC5uevovVY8=mo,Lebih seru,4,0,23.21.1,2023-12-12 12:01:12,,,23.21.1
0cfbd29f-b0ce-4c85-bd0c-9a7d775de734,Karna Sumpena,https://play-lh.googleusercontent.com/a-/ALV-UjW9S-KiXoshSvBj36mFfxk5sjM1ej6vK4Ywj91PsWvKVg,Ntaps,5,0,24.8,2023-12-12 12:01:04,,,24.8
1912fec2-af73-444c-bc20-6d71916c892b,Titik Sarwanti,https://play-lh.googleusercontent.com/a/ACg8ocK2_ZguMSLIYHK4wi2RyTj6PlwnNfTs7J-2j_Rhuzb2=mo,luar biasa & mantap,5,0,24.7,2023-12-12 11:57:38,,,24.7
976e450c-867f-4ebf-b0d9-8b562d88bd54,Sugih Muhamad,https://play-lh.googleusercontent.com/a-/ALV-UjXh2eVFUgBrnxQClwjsaQ4sJ5wuhiNvyDY0zX8p_vmmdw,Seru,5,0,24.8.1,2023-12-12 11:43:37,,,24.8.1
5ba7add8-2e14-4c28-963d-f4462452a872,Wahyu Busa,https://play-lh.googleusercontent.com/a-/ALV-UjXob2UVqc64SZ3XGOHHRvS4sLmNkRmX5lWxjWbZ-VSlBg,mmantap,5,0,,2023-12-12 11:37:51,,,
8161955c-d3fb-49f8-96d2-06951465f389,Rudy Ferdian,https://play-lh.googleusercontent.com/a/ACg8ocJ2WTT0bvbeokae1-Dz-23tDRJzOZO0kCDi1KKvRthi=mo,Very good,5,0,24.8.1,2023-12-12 11:36:37,,,24.8.1
67156a2c-667a-4057-a156-f6464bf3f483,Hilman Setya,https://play-lh.googleusercontent.com/a/ACg8ocIRKjSJ9Qo5jZ9bUneirdHAZeUx57MsaTGET263zV3f=mo,topppppppppp,5,0,24.8.1,2023-12-12 11:25:06,,,24.8.1
8bd9d9d2-e1b0-4041-bc28-497b7d7b6bcd,Yuliuz Permadi,https://play-lh.googleusercontent.com/a/ACg8ocKSUDAj5tdrAPRHogMfqiACxPtne6x1UTnosQMuDyrz=mo,Enjoy your self!!!!!!!! Top eleven ❤️❤️hi!!!!!!!!!!!!!!😎 😂!,5,0,24.8.1,2023-12-12 11:05:09,,,24.8.1
68652f64-7d8a-482b-a984-9043f115540a,adnan taqy abdullah,https://play-lh.googleusercontent.com/a-/ALV-UjWq9M5J5w2nS1HR2WB9t1LUOsKOUqnEGUoUNMyHNBiPiA,"Mantap, Tambah replay nya dong...",5,0,24.8.1,2023-12-12 11:02:15,"Hi Manager! Thanks for sharing your thoughts with us. Our team is regularly working on improving Top Eleven, and your input is precious. We are going to forward your feedback to them. See you on the touchline!",2022-11-03 04:54:55,24.8.1
54538f3b-7850-4150-8d0e-78c181738fda,egga jimmy,https://play-lh.googleusercontent.com/a-/ALV-UjUF7fX3n2X1ke1_N7L47GJxCQrQCuu9zOxzKG1cli03vMI,Yeahh good,5,0,24.8.1,2023-12-12 11:01:30,,,24.8.1
2353cff2-608a-4105-ae07-bc24c0c9e77b,navi inavoeg,https://play-lh.googleusercontent.com/a/ACg8ocI3qTVZX8QjNSDUX9M82PKPoxGwPBfAWuzeYM8uP8pT=mo,luar biasa,5,0,,2023-12-12 10:59:06,,,
52f56ac3-2d1c-4706-b8f0-721e67bee590,Junaidi Naidi,https://play-lh.googleusercontent.com/a/ACg8ocIgGPbnk96wJo-CchTCg5PwWKgn-dNG2yXQW-uGnB20=mo,Bagus,4,0,,2023-12-12 10:56:44,,,
16c3fb6b-26f0-4b92-af92-fd285e13ed58,Akira Weyo,https://play-lh.googleusercontent.com/a-/ALV-UjUak90dPvvcjmhoTk4WBHDWdlxWZtKikWgmG1C53TzQ1A,Update soal training jadi bikin gane makin pay to win. Makin males mainnya. Otomatis uninstall,1,0,10.15,2023-12-12 10:52:14,,,10.15
122420bb-5ca4-40ff-8d88-0ae08db659b9,sahabat gamerz,https://play-lh.googleusercontent.com/a-/ALV-UjWKJ2z3Afw3_nxe9vjIU_V2A5ofpEiXx7oW5VD9jV2QXH0,Oke,5,0,,2023-12-12 10:44:04,,,
918bc942-0374-4c49-b315-a7ee1372fd6a,Dhen Romo,https://play-lh.googleusercontent.com/a/ACg8ocKjzzeKsAOKqWTsIfykU87g6EGcWXCRTGjrzegE1IxD=mo,Hiburan menyenangkan,5,0,24.8.1,2023-12-12 10:41:35,,,24.8.1
1843d761-697e-4e50-a9d5-8dc5f21d7f11,Bram Subastio,https://play-lh.googleusercontent.com/a-/ALV-UjXJWDheNj39jdfO-hPriQbxBqvLNdocrnC-9fwZXNd8M54,Geme nya seruh kaya liga asli,5,0,24.8.1,2023-12-12 10:25:11,,,24.8.1
3662e1d9-0c9b-4d2b-9e5f-34cab336bb4d,Andre Sudarsono,https://play-lh.googleusercontent.com/a/ACg8ocIg_g6RdaJLeOLES06nzK79fKmRqMfMMPVil5mOQkGv=mo,Amazing,5,0,24.8,2023-12-12 09:59:13,,,24.8
ec632e2c-4f27-4fa8-858a-e90d01f0b608,Dracula Jr,https://play-lh.googleusercontent.com/a-/ALV-UjVm4wo959TiUwFjdQZuTfYt9sjUVsnwZdKVtmyexYDdaxyU,Grafik 3d Mantap haaaha,5,0,,2023-12-12 09:38:02,"Hi Manager! Thanks for bringing this to our attention. We're big fans of football, and your feedback is valuable so we can make Top Eleven one of the best football management games out there.",2023-03-16 08:42:18,
75719eee-0e7e-4abd-9335-2c74e86623f0,Lucky Aldiano,https://play-lh.googleusercontent.com/a/ACg8ocI7k34Uo5M2qNYj7-kXmr1_RMtSTtxlJ5cWoRb9R6g6=mo,Up,4,0,24.7,2023-12-12 09:35:09,,,24.7
0a8b053c-b73f-4158-ad1a-b5c2e68947fd,Yogie Perdana,https://play-lh.googleusercontent.com/a-/ALV-UjXZXV3_hb6kQ-D470PaRY5KWKqRsiwMlKsNFY4r_zWh5A,Mantapppppppppppppp,5,0,24.9.1,2023-12-12 09:25:38,"Hi Manager! Thanks for your feedback. Our team is regularly working on improving Top Eleven, and your input is very helpful. We are going to forward your feedback to them. See you on the pitch!",2023-04-09 12:38:59,24.9.1
49f13e3e-d674-4c0d-9859-d77c3f78022a,Ahmad Suwanto,https://play-lh.googleusercontent.com/a-/ALV-UjWnkGOZMu_AHH2W-mgx8ztiCX02ifo1Ij_KOIRIRPTLVEk,Pemainya gk lisensi gk seru,1,0,23.8,2023-12-12 09:07:38,,,23.8
548e20a4-657d-4ff4-b8e6-e1b1c7d660e5,Bahtiar Ardiansyah,https://play-lh.googleusercontent.com/a-/ALV-UjW-BwG0kH0n8NhbqgQ1e0tgI17eZU1CXrlcDBXNRJrSSy8,"Sudah permainan lama, good game dan game di saat santai",5,0,24.8.1,2023-12-12 09:01:57,,,24.8.1
b42133bf-d73d-4afa-863e-5d1f73536173,Novanto Kanisius,https://play-lh.googleusercontent.com/a/ACg8ocKCMXA1R5cW-4Yahlr1pSI3mUb6nvVlZQRz7tlTxaS7=mo,Game burik,1,0,24.8.1,2023-12-12 08:38:35,,,24.8.1
72cea527-311d-4ac0-aa67-7e3a7cab9889,Wawan Kuswanto,https://play-lh.googleusercontent.com/a/ACg8ocL5xBXUjRzNrJXLpglylyqz4YfCAchyOcon7MNRPRQA=mo,"Cukup bagus,.",4,0,24.8.1,2023-12-12 08:34:02,,,24.8.1
13144339-a0b5-4871-b981-3f7d513dfcf9,Aku Juga,https://play-lh.googleusercontent.com/a/ACg8ocLt3szYsmrDlvyZdberKuF5RhDHKd-XacZA3Ctkxjia=mo,Kalo bisa jngan diturunin bintang pemain di awal musim,5,0,24.8.1,2023-12-12 08:30:05,,,24.8.1
d1632bc2-7ab6-457f-ae33-ce4f524c7b14,Andreas Arya,https://play-lh.googleusercontent.com/a-/ALV-UjUzJNyX9YNLxoyWRpT_MXi6ilT8RpVgnxfTPzCKT0-t2uQ,Ok,4,0,24.9.1,2023-12-12 08:11:03,Hi Manager! We've forwarded your message to our team. Thanks for the review and for playing Top Eleven!,2023-03-06 07:05:59,24.9.1
79e541d3-a247-4c55-a2c5-90fa59043245,"TAN, FELIX ZEFANYA S",https://play-lh.googleusercontent.com/a-/ALV-UjX2h6xQTovcc9pBJPaKWp_glfdi0HeMxqtTo9g0MmRgA3U,"Seru,Kompetitif",5,0,24.8.1,2023-12-12 08:08:38,,,24.8.1
7b165b46-b211-45c9-8f42-25cc3f769403,Kevin Aditya,https://play-lh.googleusercontent.com/a/ACg8ocLt3BFgNjEVXHaPdVc9RCgHMt7o9jiv78PyGwf5YwtT=mo,Nice,5,0,24.8.1,2023-12-12 07:43:32,,,24.8.1
87d324bc-53a2-47f2-8c02-ca4dcc77f3ed,Asyari Muhammad,https://play-lh.googleusercontent.com/a-/ALV-UjWUWCeH26LVQduodijjMjzXLgaqFp0FgCov2GFDYAqX5XU,"Game sangat menyenangkan, luar biasa",5,0,24.9.1,2023-12-12 06:52:29,,,24.9.1
d7b22ef1-a50f-4cdc-9ac2-27bcdf2fec6c,Aku Sayid (Nando),https://play-lh.googleusercontent.com/a-/ALV-UjVMBeP7BOWeeMvrGS8R20nCwb5Bka_zZaoKDKsnJlZPCg,Saya leg pertama menang trus leg kedua pakai strategi sama tapi kok kalah padahal lawan gak online,1,0,11.18.2,2023-12-12 06:49:29,,,11.18.2
27542384-e9ec-4ddf-ab07-d67ec3a706aa,dayen 2121,https://play-lh.googleusercontent.com/a/ACg8ocII35Y7pEuFWClti9wMtEiQPQDVxEAKnTJHa6ddB62n=mo,"susah log in sekarang, loading nya lama.",3,0,24.9.1,2023-12-12 05:30:19,,,24.9.1
34d1039a-1f48-4377-b81e-e16209825304,LDIEN VANDIA HUDIAWAN,https://play-lh.googleusercontent.com/a-/ALV-UjWk2zq7mYTargnD4nqKnP9QA0CJpPBNDLO0AFt3yOh3Bw,"Tolong tambahkan highlight,Game NYA Sudah bagus",5,0,24.8.1,2023-12-12 04:49:13,,,24.8.1
056d82aa-1a3c-429c-86b1-5baa9a10d851,Lee Airwaves,https://play-lh.googleusercontent.com/a/ACg8ocID5SitzBqStLN8g-NTC1Kt6hJpcQJG18taa1HXVsBw=mo,Mantap keren skrng mah,5,0,24.8,2023-12-12 03:54:31,,,24.8
4041535f-8fc7-4e53-a2c5-2dda6ef4a368,Yusuf KumaLa saPutra,https://play-lh.googleusercontent.com/a-/ALV-UjXUkj32hLxAEn-UhAvg4VxGRIAtJggUtHhcfnZY1ANorQ,not bad eum,3,0,,2023-12-12 03:14:34,,,
345f5c1b-7a5c-4607-acda-c977c86014a0,Iwanchandra Chandra02,https://play-lh.googleusercontent.com/a/ACg8ocLSmSibSpkzW0A1btBCJ-r-TORLML3S9KXHTY1H3kyF=mo,The best EMG game ini keren,5,0,24.9.1,2023-12-12 03:13:34,,,24.9.1
b001dd23-c74c-4eb2-ac95-9faed2f76bbc,Umi Amalia,https://play-lh.googleusercontent.com/a/ACg8ocKdA5JyHsrrypRoxDWs-qBMCBCWuz2VlaBAEq--VMZb=mo,Luar biasa,5,0,24.8.1,2023-12-12 03:03:10,,,24.8.1
f0250f40-dfe4-429d-80cd-9d17263050dc,Febri Setiowibowo,https://play-lh.googleusercontent.com/a/ACg8ocISouhrjRV31UL1CqSTvGa2ZE7nLUODcFIQbH8NI8yX=mo,Mantap game cara menjadi manager bola,5,0,24.8,2023-12-12 02:15:22,,,24.8
25cc647f-282b-4caa-8316-bd52a046001c,Kain Lap,https://play-lh.googleusercontent.com/a/ACg8ocKHGlxJ36AcHPlBctH1NCtrtYPdGwxxNYVTe6TeoWoe=mo,Mantappppp sekali masbroo,5,0,24.8,2023-12-12 02:09:00,,,24.8
25f7f6f0-ab9e-41a4-a810-d568dca7e19c,Ahmad Buchori,https://play-lh.googleusercontent.com/a/ACg8ocLg6jncdkrox-llXTRfLE23AJEyrNVCixHwnFCRJv4d=mo,Game nya seru dan mantap,5,0,,2023-12-12 01:22:47,,,
